year,make,model,trim,engine,epid,ebay_engine
1996,Dodge,Avenger,Base Coupe 2-Door,2.0L,83256434,2.0L 1996CC 122Cu. In. l4 GAS DOHC Naturally Aspirated
1985,Dodge,Power Ram 50,Sport Standard Cab Pickup 2-Door,2.6L,83257034,2.6L 2555CC 156Cu. In. l4 GAS SOHC Naturally Aspirated
1992,Dodge,Dakota,Sport Standard Cab Pickup 2-Door,2.5L,83257064,2.5L 2507CC 153Cu. In. l4 GAS SOHC Naturally Aspirated
1998,Dodge,Neon,Sport Coupe 2-Door,2.0L,83257714,2.0L 1996CC 122Cu. In. l4 GAS DOHC Naturally Aspirated
1986,Dodge,Colt,Premier Sedan 4-Door,1.6L,83257724,1.6L 1597CC 98Cu. In. l4 GAS SOHC Turbocharged
1990,Dodge,W350,Base Standard Cab Pickup 2-Door,5.9L,83257944,5.9L 359Cu. In. l6 DIESEL OHV Turbocharged
1986,Dodge,Colt,DL Hatchback 2-Door,1.5L,83257994,1.5L 1468CC 90Cu. In. l4 GAS SOHC Naturally Aspirated
1995,Dodge,Ram 2500,Base Extended Cab Pickup 2-Door,5.9L,83261684,5.9L 359Cu. In. l6 DIESEL OHV Turbocharged
1989,Dodge,Colt,Vista Wagon 4-Door,2.0L,83262594,2.0L 1997CC 122Cu. In. l4 GAS SOHC Naturally Aspirated
1996,Dodge,Caravan,SE Mini Passenger Van 3-Door,2.4L,83263534,2.4L 2429CC 148Cu. In. l4 GAS DOHC Naturally Aspirated
1985,Dodge,Aries,SE Coupe 2-Door,2.6L,83263544,2.6L 2555CC 156Cu. In. l4 GAS SOHC Naturally Aspirated
1998,Dodge,Neon,High Line Coupe 2-Door,2.0L,83264124,2.0L 1996CC 122Cu. In. l4 GAS DOHC Naturally Aspirated
1999,Dodge,Caravan,Base Mini Passenger Van 4-Door,2.4L,83264154,2.4L 2429CC 148Cu. In. l4 GAS DOHC Naturally Aspirated
