year,make,model,trim,engine,epid,ebay_engine
2002,Lotus,Esprit,V8 Coupe 2-Door,3.5L,,3.5L 3506CC V8 GAS DOHC Turbocharged
2001,Lotus,Esprit,V8 Coupe 2-Door,3.5L,,3.5L 3506CC V8 GAS DOHC Turbocharged
2000,Lotus,Esprit,V8 Coupe 2-Door,3.5L,,3.5L 3506CC V8 GAS DOHC Turbocharged
1999,Lotus,Esprit,V8 Coupe 2-Door,3.5L,,3.5L 3506CC V8 GAS DOHC Turbocharged
1998,Lotus,Esprit,V8 Coupe 2-Door,3.5L,,3.5L 3506CC V8 GAS DOHC Turbocharged
1997,Lotus,Esprit,V8 Coupe 2-Door,3.5L,,3.5L 3506CC V8 GAS DOHC Turbocharged
1995,Lotus,Esprit,S4 Coupe 2-Door,2.2L,,2.2L 2174CC l4 GAS DOHC Turbocharged
1995,Lotus,Esprit,S4s Coupe 2-Door,2.2L,,2.2L 2174CC l4 GAS DOHC Turbocharged
1994,Lotus,Esprit,S4 Coupe 2-Door,2.2L,,2.2L 2174CC l4 GAS DOHC Turbocharged
1993,Lotus,Esprit,Turbo SE Coupe 2-Door,2.2L,,2.2L 2174CC l4 GAS DOHC Turbocharged
1992,Lotus,Elan,Base Convertible 2-Door,1.6L,,1.6L 1588CC l4 GAS DOHC Turbocharged
1992,Lotus,Esprit,Turbo SE Coupe 2-Door,2.2L,,2.2L 2174CC l4 GAS DOHC Turbocharged
1991,Lotus,Elan,Base Convertible 2-Door,1.6L,,1.6L 1588CC l4 GAS DOHC Turbocharged
1991,Lotus,Esprit,Turbo SE Coupe 2-Door,2.2L,,2.2L 2174CC l4 GAS DOHC Turbocharged
1990,Lotus,Elan,Base Convertible 2-Door,1.6L,,1.6L 1588CC l4 GAS DOHC Turbocharged
1990,Lotus,Esprit,Turbo SE Coupe 2-Door,2.2L,,2.2L 2174CC l4 GAS DOHC Turbocharged
1989,Lotus,Esprit,Turbo SE Coupe 2-Door,2.2L,,2.2L 2174CC l4 GAS DOHC Turbocharged
1989,Lotus,Esprit,Turbo Coupe 2-Door,2.2L,,2.2L 2174CC l4 GAS DOHC Turbocharged
1988,Lotus,Esprit,Base Coupe 2-Door,2.2L,,2.2L 2174CC l4 GAS DOHC Naturally Aspirated
1988,Lotus,Esprit,Turbo Coupe 2-Door,2.2L,,2.2L 2174CC l4 GAS DOHC Turbocharged
1987,Lotus,Esprit,S3 Coupe 2-Door,2.2L,,2.2L 2174CC l4 GAS DOHC Naturally Aspirated
1987,Lotus,Esprit,Turbo Coupe 2-Door,2.2L,,2.2L 2174CC l4 GAS DOHC Turbocharged
1986,Lotus,Esprit,S3 Coupe 2-Door,2.2L,,2.2L 2174CC l4 GAS DOHC Naturally Aspirated
1986,Lotus,Esprit,Turbo Coupe 2-Door,2.2L,,2.2L 2174CC l4 GAS DOHC Turbocharged
1985,Lotus,Esprit,Turbo Coupe 2-Door,2.2L,,2.2L 2174CC l4 GAS DOHC Turbocharged
1985,Lotus,Esprit,S3 Coupe 2-Door,2.2L,,2.2L 2174CC l4 GAS DOHC Naturally Aspirated
