year,make,model,trim,engine,epid,ebay_engine
1999,Isuzu,Amigo,S Sport Utility 2-Door,2.2L,11038309684,2.2L 2180CC l4 GAS DOHC Naturally Aspirated
2000,Isuzu,Amigo,S Sport Utility 2-Door,2.2L,11038309696,2.2L 2180CC l4 GAS DOHC Naturally Aspirated
1999,Isuzu,Rodeo,S Sport Utility 4-Door,3.2L,11043969889,3.2L 3165CC V6 GAS DOHC Naturally Aspirated
1986,Isuzu,Impulse,Base Hatchback 2-Door,2.0L,114826934,2.0L 1994CC l4 GAS SOHC Turbocharged
1985,Isuzu,Impulse,Base Hatchback 2-Door,2.0L,114861332,2.0L 1994CC l4 GAS SOHC Turbocharged
1989,Isuzu,Impulse,Base Hatchback 2-Door,2.0L,114864375,2.0L 1994CC l4 GAS SOHC Turbocharged
1987,Isuzu,Impulse,Base Hatchback 2-Door,2.0L,114872216,2.0L 1994CC l4 GAS SOHC Turbocharged
1988,Isuzu,Impulse,Base Hatchback 2-Door,2.0L,114905430,2.0L 1994CC l4 GAS SOHC Turbocharged
2000,Isuzu,Hombre,S Standard Cab Pickup 2-Door,2.2L,12037908800,2.2L 2190CC 134Cu. In. l4 GAS OHV Naturally Aspirated
1998,Isuzu,Hombre,XS Standard Cab Pickup 2-Door,2.2L,12037908886,2.2L 2190CC 134Cu. In. l4 GAS OHV Naturally Aspirated
1999,Isuzu,Hombre,XS Standard Cab Pickup 2-Door,2.2L,12037908923,2.2L 2190CC 134Cu. In. l4 GAS OHV Naturally Aspirated
1997,Isuzu,Hombre,XS Standard Cab Pickup 2-Door,2.2L,13037924103,2.2L 2190CC 134Cu. In. l4 GAS OHV Naturally Aspirated
2000,Isuzu,Amigo,S Sport Utility 2-Door,3.2L,13043978489,3.2L 3165CC V6 GAS DOHC Naturally Aspirated
2000,Isuzu,Rodeo,S Sport Utility 4-Door,3.2L,13043978614,3.2L 3165CC V6 GAS DOHC Naturally Aspirated
1999,Isuzu,Amigo,S Sport Utility 2-Door,3.2L,13043980187,3.2L 3165CC V6 GAS DOHC Naturally Aspirated
1999,Isuzu,Rodeo,LS Sport Utility 4-Door,3.2L,13043981455,3.2L 3165CC V6 GAS DOHC Naturally Aspirated
1988,Isuzu,I-Mark,S Sedan 4-Door,1.5L,83240494,1.5L 1471CC l4 GAS SOHC Naturally Aspirated
1987,Isuzu,I-Mark,Base Hatchback 2-Door,1.5L,83303965,1.5L 1471CC l4 GAS SOHC Naturally Aspirated
1988,Isuzu,I-Mark,S Hatchback 2-Door,1.5L,83288802,1.5L 1471CC l4 GAS SOHC Naturally Aspirated
1987,Isuzu,I-Mark,S Hatchback 2-Door,1.5L,83317541,1.5L 1471CC l4 GAS SOHC Naturally Aspirated
1987,Isuzu,I-Mark,S Sedan 4-Door,1.5L,83264184,1.5L 1471CC l4 GAS SOHC Naturally Aspirated
1987,Isuzu,I-Mark,Base Sedan 4-Door,1.5L,83349390,1.5L 1471CC l4 GAS SOHC Naturally Aspirated
1997,Isuzu,Hombre,S Standard Cab Pickup 2-Door,2.2L,14037920329,2.2L 2190CC 134Cu. In. l4 GAS OHV Naturally Aspirated
1998,Isuzu,Amigo,S Sport Utility 2-Door,2.2L,14038311502,2.2L 2180CC l4 GAS DOHC Naturally Aspirated
1996,Isuzu,Oasis,LS Mini Passenger Van 5-Door,2.2L,14043977924,2.2L 2156CC l4 GAS SOHC Naturally Aspirated
1999,Isuzu,Hombre,XS Extended Cab Pickup 2-Door,2.2L,15037923657,2.2L 2190CC 134Cu. In. l4 GAS OHV Naturally Aspirated
2000,Isuzu,Hombre,XS Standard Cab Pickup 2-Door,2.2L,15037923723,2.2L 2190CC 134Cu. In. l4 GAS OHV Naturally Aspirated
