year,make,model,trim,engine,epid,ebay_engine
2019,Jaguar,F-Type,Base Convertible 2-Door,3.0L,245789152,3.0L 2995CC 183Cu. In. V6 GAS DOHC Supercharged
2019,Jaguar,F-Type,R Coupe 2-Door,5.0L,245789612,5.0L 5000CC 305Cu. In. V8 GAS DOHC Supercharged
2019,Jaguar,I-Pace,HSE Sport Utility 4-Door,--,245826720,BATTERY EV (EV/BEV)
2019,Jaguar,I-Pace,First Edition Sport Utility 4-Door,--,245826780,BATTERY EV (EV/BEV)
2019,Jaguar,F-Type,Base Convertible 2-Door,2.0L,245827150,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2019,Jaguar,I-Pace,SE Sport Utility 4-Door,--,245844234,BATTERY EV (EV/BEV)
2019,Jaguar,F-Type,R-Dynamic Coupe 2-Door,3.0L,245858976,3.0L 2995CC 183Cu. In. V6 GAS DOHC Supercharged
2019,Jaguar,F-Type,SVR Convertible 2-Door,5.0L,245859716,5.0L 5000CC 305Cu. In. V8 GAS DOHC Supercharged
2019,Jaguar,F-Type,SVR Coupe 2-Door,5.0L,245862609,5.0L 5000CC 305Cu. In. V8 GAS DOHC Supercharged
2019,Jaguar,F-Type,Base Coupe 2-Door,2.0L,245862749,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2019,Jaguar,F-Type,R-Dynamic Convertible 2-Door,3.0L,245941588,3.0L 2995CC 183Cu. In. V6 GAS DOHC Supercharged
2019,Jaguar,F-Type,R Convertible 2-Door,5.0L,245942218,5.0L 5000CC 305Cu. In. V8 GAS DOHC Supercharged
2019,Jaguar,F-Pace,Portfolio Sport Utility 4-Door,2.0L,251646211,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2019,Jaguar,XF,300 Sport Sedan 4-Door,2.0L,251647961,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2019,Jaguar,XF,Prestige Sedan 4-Door,2.0L,251648611,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2019,Jaguar,XE,Landmark Edition Sedan 4-Door,2.0L,251715152,2.0L 1999CC 122Cu. In. l4 DIESEL DOHC Turbocharged
2019,Jaguar,XJR575,Base Sedan 4-Door,5.0L,251715892,5.0L 5000CC 305Cu. In. V8 GAS DOHC Supercharged
2019,Jaguar,XE,R-Sport Sedan 4-Door,2.0L,251717482,2.0L 1999CC 122Cu. In. l4 DIESEL DOHC Turbocharged
2019,Jaguar,F-Pace,Prestige Sport Utility 4-Door,2.0L,251717722,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2019,Jaguar,XE,S Sedan 4-Door,3.0L,251718252,3.0L 2995CC 183Cu. In. V6 GAS DOHC Supercharged
2019,Jaguar,XE,Portfolio Sedan 4-Door,2.0L,251718302,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2018,Jaguar,F-Type,400 Sport Convertible 2-Door,3.0L,251718572,3.0L 2995CC 183Cu. In. V6 GAS DOHC Supercharged
2019,Jaguar,XF,S Sedan 4-Door,3.0L,251718752,3.0L 2995CC 183Cu. In. V6 GAS DOHC Supercharged
2019,Jaguar,XE,Prestige Sedan 4-Door,2.0L,251754130,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2019,Jaguar,E-Pace,S Sport Utility 4-Door,2.0L,251754770,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2019,Jaguar,F-Pace,Premium Sport Utility 4-Door,2.0L,251755850,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2019,Jaguar,E-Pace,R-Dynamic SE Sport Utility 4-Door,2.0L,251777694,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2019,Jaguar,XE,R-Sport Sedan 4-Door,2.0L,251779444,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2019,Jaguar,XE,Premium Sedan 4-Door,2.0L,251779504,2.0L 1999CC 122Cu. In. l4 DIESEL DOHC Turbocharged
2019,Jaguar,XE,Base Sedan 4-Door,2.0L,251779754,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2018,Jaguar,F-Type,400 Sport Coupe 2-Door,3.0L,251779824,3.0L 2995CC 183Cu. In. V6 GAS DOHC Supercharged
2019,Jaguar,XJ,XJ50 Sedan 4-Door,3.0L,251781464,3.0L 2995CC 183Cu. In. V6 GAS DOHC Supercharged
2019,Jaguar,XE,Base Sedan 4-Door,2.0L,251781594,2.0L 1999CC 122Cu. In. l4 DIESEL DOHC Turbocharged
2019,Jaguar,XE,Premium Sedan 4-Door,2.0L,251782906,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2019,Jaguar,F-Pace,S Sport Utility 4-Door,3.0L,251786716,3.0L 2995CC 183Cu. In. V6 GAS DOHC Supercharged
2019,Jaguar,XF,Portfolio Sedan 4-Door,2.0L,251787026,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2019,Jaguar,XJ,L Portfolio Sedan 4-Door,3.0L,251802815,3.0L 2995CC 183Cu. In. V6 GAS DOHC Supercharged
2019,Jaguar,XE,300 Sport Sedan 4-Door,2.0L,251803385,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2019,Jaguar,XE,Landmark Edition Sedan 4-Door,2.0L,251804885,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2019,Jaguar,E-Pace,R-Dynamic HSE Sport Utility 4-Door,2.0L,251805765,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2019,Jaguar,E-Pace,SE Sport Utility 4-Door,2.0L,251813337,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2019,Jaguar,XJ,R-Sport Sedan 4-Door,3.0L,251814807,3.0L 2995CC 183Cu. In. V6 GAS DOHC Supercharged
2019,Jaguar,XE,SV Project 8 Sedan 4-Door,5.0L,251862775,5.0L 5000CC 305Cu. In. V8 GAS DOHC Supercharged
2020,Jaguar,F-Type,R-Dynamic Coupe 2-Door,3.0L,251867751,3.0L 2995CC 183Cu. In. V6 GAS DOHC Supercharged
2019,Jaguar,F-Pace,R-Sport Sport Utility 4-Door,2.0L,251872953,2.0L 1999CC 122Cu. In. l4 DIESEL DOHC Turbocharged
2019,Jaguar,F-Pace,R-Sport Sport Utility 4-Door,2.0L,251873423,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2019,Jaguar,F-Pace,Prestige Sport Utility 4-Door,2.0L,251873688,2.0L 1999CC 122Cu. In. l4 DIESEL DOHC Turbocharged
2018,Jaguar,XF,Portfolio Sedan 4-Door,2.0L,251873733,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2019,Jaguar,XF,Premium Sedan 4-Door,2.0L,251874188,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2019,Jaguar,XF,Prestige Sedan 4-Door,2.0L,251875333,2.0L 1999CC 122Cu. In. l4 DIESEL DOHC Turbocharged
2019,Jaguar,F-Pace,SVR Sport Utility 4-Door,5.0L,251875448,5.0L 5000CC 305Cu. In. V8 GAS DOHC Supercharged
2019,Jaguar,E-Pace,R-Dynamic S Sport Utility 4-Door,2.0L,251876148,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2020,Jaguar,F-Type,Base Coupe 2-Door,2.0L,251931632,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2020,Jaguar,F-Type,Checkered Flag Coupe 2-Door,3.0L,251935912,3.0L 2995CC 183Cu. In. V6 GAS DOHC Supercharged
2020,Jaguar,F-Type,R-Dynamic Convertible 2-Door,3.0L,251939702,3.0L 2995CC 183Cu. In. V6 GAS DOHC Supercharged
1985,Jaguar,XJ12,Base Sedan 4-Door,5.3L,153495100,5.3L 5343CC V12 GAS Naturally Aspirated
2020,Jaguar,F-Type,Checkered Flag Convertible 2-Door,2.0L,251969690,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
1985,Jaguar,XJS,Base Coupe 2-Door,5.3L,153516160,5.3L 5343CC V12 GAS Naturally Aspirated
2020,Jaguar,F-Type,Base Convertible 2-Door,3.0L,251976050,3.0L 2995CC 183Cu. In. V6 GAS DOHC Supercharged
1985,Jaguar,XJ6,Sovereign Sedan 4-Door,4.2L,23047179045,4.2L 4235CC l6 GAS DOHC Naturally Aspirated
2020,Jaguar,F-Type,Base Coupe 2-Door,3.0L,252004756,3.0L 2995CC 183Cu. In. V6 GAS DOHC Supercharged
2020,Jaguar,F-Type,R Convertible 2-Door,5.0L,252006809,5.0L 5000CC 305Cu. In. V8 GAS DOHC Supercharged
1986,Jaguar,XJS,C Sedan 4-Door,5.3L,153468845,5.3L 5343CC V12 GAS Naturally Aspirated
2020,Jaguar,XE,S Sedan 4-Door,2.0L,252007459,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2020,Jaguar,F-Type,Checkered Flag Coupe 2-Door,2.0L,252008536,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
1986,Jaguar,XJS,Base Convertible 2-Door,5.3L,153485836,5.3L 5343CC V12 GAS Naturally Aspirated
2020,Jaguar,F-Type,SVR Convertible 2-Door,5.0L,252009609,5.0L 5000CC 305Cu. In. V8 GAS DOHC Supercharged
1986,Jaguar,XJ12,Base Sedan 4-Door,5.3L,153516770,5.3L 5343CC V12 GAS Naturally Aspirated
1986,Jaguar,XJS,Base Coupe 2-Door,5.3L,153524163,5.3L 5343CC V12 GAS Naturally Aspirated
