year,make,model,trim,engine,epid,ebay_engine
2008,Mercury,Milan,Premier Sedan 4-Door,2.3L,,2.3L 140Cu. In. l4 GAS DOHC Naturally Aspirated
2008,Mercury,Milan,Premier Sedan 4-Door,3.0L,,3.0L 2968CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2008,Mercury,Milan,Base Sedan 4-Door,3.0L,,3.0L 2968CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2008,Mercury,Mountaineer,Base Sport Utility 4-Door,4.0L,,4.0L 245Cu. In. V6 GAS SOHC Naturally Aspirated
2008,Mercury,Mountaineer,Premier Sport Utility 4-Door,4.0L,,4.0L 245Cu. In. V6 GAS SOHC Naturally Aspirated
2008,Mercury,Mountaineer,Premier Sport Utility 4-Door,4.6L,,4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated
2008,Mercury,Sable,Premier Sedan 4-Door,3.5L,,3.5L 3496CC 213Cu. In. V6 GAS DOHC Naturally Aspirated
2008,Mercury,Sable,Base Sedan 4-Door,3.5L,,3.5L 3496CC 213Cu. In. V6 GAS DOHC Naturally Aspirated
2007,Mercury,Grand Marquis,LS Sedan 4-Door,4.6L,,4.6L 281Cu. In. V8 FLEX SOHC Naturally Aspirated
2007,Mercury,Grand Marquis,GS Sedan 4-Door,4.6L,,4.6L 281Cu. In. V8 FLEX SOHC Naturally Aspirated
2007,Mercury,Mariner,Convenience Sport Utility 4-Door,2.3L,,2.3L 140Cu. In. l4 GAS DOHC Naturally Aspirated
2007,Mercury,Mariner,Hybrid Sport Utility 4-Door,2.3L,,2.3L 140Cu. In. l4 FULL HYBRID EV-GAS (FHEV) DOHC Naturally Aspirated
2007,Mercury,Mariner,Luxury Sport Utility 4-Door,3.0L,,3.0L 2968CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2007,Mercury,Mariner,Premier Sport Utility 4-Door,3.0L,,3.0L 2968CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2007,Mercury,Milan,Base Sedan 4-Door,2.3L,,2.3L 140Cu. In. l4 GAS DOHC Naturally Aspirated
2007,Mercury,Milan,Premier Sedan 4-Door,2.3L,,2.3L 140Cu. In. l4 GAS DOHC Naturally Aspirated
2007,Mercury,Milan,Premier Sedan 4-Door,3.0L,,3.0L 2968CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2007,Mercury,Milan,Base Sedan 4-Door,3.0L,,3.0L 2968CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2007,Mercury,Montego,Luxury Sedan 4-Door,3.0L,,3.0L 2968CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2007,Mercury,Montego,Premier Sedan 4-Door,3.0L,,3.0L 2968CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2007,Mercury,Monterey,Luxury Mini Passenger Van 4-Door,4.2L,,4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated
2007,Mercury,Mountaineer,Premier Sport Utility 4-Door,4.0L,,4.0L 245Cu. In. V6 GAS SOHC Naturally Aspirated
2007,Mercury,Mountaineer,Base Sport Utility 4-Door,4.0L,,4.0L 245Cu. In. V6 GAS SOHC Naturally Aspirated
2007,Mercury,Mountaineer,Premier Sport Utility 4-Door,4.6L,,4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated
2006,Mercury,Grand Marquis,LS Sedan 4-Door,4.6L,,4.6L 281Cu. In. V8 FLEX SOHC Naturally Aspirated
2006,Mercury,Grand Marquis,GS Sedan 4-Door,4.6L,,4.6L 281Cu. In. V8 FLEX SOHC Naturally Aspirated
2006,Mercury,Mariner,Convenience Sport Utility 4-Door,2.3L,,2.3L 140Cu. In. l4 GAS DOHC Naturally Aspirated
2006,Mercury,Mariner,Hybrid Sport Utility 4-Door,2.3L,,2.3L 140Cu. In. l4 FULL HYBRID EV-GAS (FHEV) DOHC Naturally Aspirated
2006,Mercury,Mariner,Luxury Sport Utility 4-Door,3.0L,,3.0L 2968CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2006,Mercury,Mariner,Premier Sport Utility 4-Door,3.0L,,3.0L 2968CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2006,Mercury,Milan,Base Sedan 4-Door,2.3L,,2.3L 140Cu. In. l4 GAS DOHC Naturally Aspirated
2006,Mercury,Milan,Premier Sedan 4-Door,2.3L,,2.3L 140Cu. In. l4 GAS DOHC Naturally Aspirated
2006,Mercury,Milan,Base Sedan 4-Door,3.0L,,3.0L 2968CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2006,Mercury,Milan,Premier Sedan 4-Door,3.0L,,3.0L 2968CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2006,Mercury,Montego,Premier Sedan 4-Door,3.0L,,3.0L 2968CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2006,Mercury,Montego,Luxury Sedan 4-Door,3.0L,,3.0L 2968CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2006,Mercury,Monterey,Luxury Mini Passenger Van 4-Door,4.2L,,4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated
2006,Mercury,Mountaineer,Convenience Sport Utility 4-Door,4.0L,,4.0L 245Cu. In. V6 GAS SOHC Naturally Aspirated
2006,Mercury,Mountaineer,Luxury Sport Utility 4-Door,4.0L,,4.0L 245Cu. In. V6 GAS SOHC Naturally Aspirated
2006,Mercury,Mountaineer,Premier Sport Utility 4-Door,4.6L,,4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated
2006,Mercury,Mountaineer,Luxury Sport Utility 4-Door,4.6L,,4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated
2005,Mercury,Grand Marquis,GS Sedan 4-Door,4.6L,,4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated
2005,Mercury,Grand Marquis,Limited Edition Sedan 4-Door,4.6L,,4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated
2005,Mercury,Grand Marquis,LS Sedan 4-Door,4.6L,,4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated
2005,Mercury,Grand Marquis,Ultimate Edition Sedan 4-Door,4.6L,,4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated
2005,Mercury,Grand Marquis,GSL Sedan 4-Door,4.6L,,4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated
2005,Mercury,Mariner,Base Sport Utility 4-Door,2.3L,,2.3L 140Cu. In. l4 GAS DOHC Naturally Aspirated
2005,Mercury,Mariner,Premier Sport Utility 4-Door,3.0L,,3.0L 2968CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2005,Mercury,Montego,Premier Sedan 4-Door,3.0L,,3.0L 2968CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2005,Mercury,Montego,Luxury Sedan 4-Door,3.0L,,3.0L 2968CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
