year,make,model,trim,engine,epid,ebay_engine
2001,Chrysler,Voyager,LX Mini Passenger Van 4-Door,3.3L,109970928,3.3L 3301CC 201Cu. In. V6 FLEX OHV Naturally Aspirated
1991,Chrysler,New Yorker,Fifth Avenue Sedan 4-Door,3.3L,109911809,3.3L 3301CC 201Cu. In. V6 GAS OHV Naturally Aspirated
2005,Chrysler,300,Touring Sedan 4-Door,3.5L,109913232,3.5L 3497CC 215Cu. In. V6 GAS SOHC Naturally Aspirated
2007,Chrysler,300,C Sedan 4-Door,5.7L,109913485,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2006,Chrysler,Pacifica,Touring Sport Utility 4-Door,3.5L,109913562,3.5L 3497CC 215Cu. In. V6 GAS SOHC Naturally Aspirated
1996,Chrysler,Town & Country,Base Mini Passenger Van 4-Door,3.3L,109914105,3.3L 3301CC 201Cu. In. V6 GAS OHV Naturally Aspirated
1991,Chrysler,Imperial,Base Sedan 4-Door,3.3L,109914655,3.3L 3301CC 201Cu. In. V6 GAS OHV Naturally Aspirated
1999,Chrysler,Town & Country,SX Mini Passenger Van 4-Door,3.3L,109963398,3.3L 3301CC 201Cu. In. V6 FLEX OHV Naturally Aspirated
2007,Chrysler,300,Touring Sedan 4-Door,3.5L,109916312,3.5L 3497CC 215Cu. In. V6 GAS SOHC Naturally Aspirated
1998,Chrysler,Town & Country,LX Mini Passenger Van 4-Door,3.8L,109916315,3.8L 3778CC 231Cu. In. V6 GAS OHV Naturally Aspirated
1999,Chrysler,Town & Country,LXi Mini Passenger Van 4-Door,3.3L,109917475,3.3L 3301CC 201Cu. In. V6 GAS OHV Naturally Aspirated
2005,Chrysler,300,C Sedan 4-Door,5.7L,109919209,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2003,Chrysler,Town & Country,LX Mini Passenger Van 4-Door,3.3L,109922356,3.3L 3301CC 201Cu. In. V6 FLEX OHV Naturally Aspirated
2007,Chrysler,Town & Country,LX Mini Passenger Van 4-Door,3.3L,109922456,3.3L 3301CC 201Cu. In. V6 GAS OHV Naturally Aspirated
2006,Chrysler,300,Touring Sedan 4-Door,3.5L,109923676,3.5L 3497CC 215Cu. In. V6 GAS SOHC Naturally Aspirated
2004,Chrysler,Town & Country,Limited Mini Passenger Van 4-Door,3.8L,109924886,3.8L 3778CC 231Cu. In. V6 GAS OHV Naturally Aspirated
2002,Chrysler,Town & Country,LX Mini Passenger Van 4-Door,3.8L,109925066,3.8L 3778CC 231Cu. In. V6 GAS OHV Naturally Aspirated
2009,Chrysler,300,Limited Sedan 4-Door,3.5L,109925406,3.5L 3497CC 215Cu. In. V6 GAS SOHC Naturally Aspirated
2000,Chrysler,Grand Voyager,Base Mini Passenger Van 3-Door,3.3L,12039220581,3.3L 3301CC 201Cu. In. V6 FLEX OHV Naturally Aspirated
2001,Chrysler,Voyager,Base Mini Passenger Van 4-Door,3.3L,109927716,3.3L 3301CC 201Cu. In. V6 FLEX OHV Naturally Aspirated
