year,make,model,trim,engine,epid,ebay_engine
2001,Cadillac,DeVille,DHS Sedan 4-Door,4.6L,73982549,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
2003,Cadillac,DeVille,Base Sedan 4-Door,4.6L,73982619,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1997,Cadillac,Eldorado,Base Coupe 2-Door,4.6L,73982709,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1985,Cadillac,DeVille,d'Elegance Sedan 4-Door,4.1L,73982749,4.1L 250Cu. In. V8 GAS OHV Naturally Aspirated
1992,Cadillac,Eldorado,Touring Coupe 2-Door,4.9L,73982779,4.9L 300Cu. In. V8 GAS OHV Naturally Aspirated
1993,Cadillac,Eldorado,Base Coupe 2-Door,4.9L,73982789,4.9L 300Cu. In. V8 GAS OHV Naturally Aspirated
1990,Cadillac,Fleetwood,d'Elegance Sedan 4-Door,4.5L,73982809,4.5L 273Cu. In. V8 GAS OHV Naturally Aspirated
1988,Cadillac,Fleetwood,60 Special Sedan 4-Door,4.5L,73982859,4.5L 273Cu. In. V8 GAS OHV Naturally Aspirated
1993,Cadillac,Eldorado,Touring Coupe 2-Door,4.6L,73982869,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1996,Cadillac,Fleetwood,Base Sedan 4-Door,5.7L,73982889,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1985,Cadillac,Fleetwood,d'Elegance Coupe 2-Door,4.1L,73982909,4.1L 250Cu. In. V8 GAS OHV Naturally Aspirated
1986,Cadillac,Fleetwood,75 Limousine 4-Door,4.1L,73982939,4.1L 250Cu. In. V8 GAS OHV Naturally Aspirated
1986,Cadillac,Fleetwood,Brougham Sedan 4-Door,5.0L,73982959,5.0L 307Cu. In. V8 GAS OHV Naturally Aspirated
1985,Cadillac,Fleetwood,Brougham Sedan 4-Door,5.7L,73982969,5.7L 350Cu. In. V8 DIESEL OHV Naturally Aspirated
1991,Cadillac,Seville,Base Sedan 4-Door,4.9L,73983039,4.9L 300Cu. In. V8 GAS OHV Naturally Aspirated
1994,Cadillac,Commercial Chassis,Base Sedan 4-Door,5.7L,73983069,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1986,Cadillac,Seville,Elegante Sedan 4-Door,4.1L,73983089,4.1L 250Cu. In. V8 GAS OHV Naturally Aspirated
2000,Cadillac,Seville,SLS Sedan 4-Door,4.6L,73983099,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1999,Cadillac,Seville,SLS Sedan 4-Door,4.6L,73983129,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1999,Cadillac,Eldorado,ESC Coupe 2-Door,4.6L,73983991,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1985,Cadillac,Fleetwood,Brougham d'Elegance Coupe 2-Door,5.7L,73984071,5.7L 350Cu. In. V8 DIESEL OHV Naturally Aspirated
1985,Cadillac,Cimarron,d'Oro Sedan 4-Door,2.8L,73987803,2.8L 173Cu. In. V6 GAS OHV Naturally Aspirated
2001,Cadillac,DeVille,Base Limousine 4-Door,4.6L,73987823,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1992,Cadillac,Allante,Base Convertible 2-Door,4.5L,73987833,4.5L 273Cu. In. V8 GAS OHV Naturally Aspirated
1997,Cadillac,DeVille,d'Elegance Sedan 4-Door,4.6L,73987843,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1997,Cadillac,DeVille,Concours Sedan 4-Door,4.6L,73987853,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1988,Cadillac,Cimarron,Base Sedan 4-Door,2.8L,73987863,2.8L 173Cu. In. V6 GAS OHV Naturally Aspirated
1999,Cadillac,DeVille,Base Cab & Chassis 4-Door,4.6L,73987873,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1998,Cadillac,DeVille,d'Elegance Sedan 4-Door,4.6L,73987893,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1993,Cadillac,DeVille,Base Sedan 4-Door,4.9L,73987903,4.9L 300Cu. In. V8 GAS OHV Naturally Aspirated
2002,Cadillac,DeVille,DHS Sedan 4-Door,4.6L,73987933,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1988,Cadillac,Eldorado,Biarritz Coupe 2-Door,4.5L,73987993,4.5L 273Cu. In. V8 GAS OHV Naturally Aspirated
1985,Cadillac,Fleetwood,75 Formal Limousine 4-Door,4.1L,73988063,4.1L 250Cu. In. V8 GAS OHV Naturally Aspirated
1985,Cadillac,Eldorado,Base Coupe 2-Door,5.7L,73988073,5.7L 350Cu. In. V8 DIESEL OHV Naturally Aspirated
1986,Cadillac,Eldorado,Base Coupe 2-Door,4.1L,73988093,4.1L 250Cu. In. V8 GAS OHV Naturally Aspirated
1988,Cadillac,Fleetwood,Base Limousine 4-Door,4.5L,73988113,4.5L 273Cu. In. V8 GAS OHV Naturally Aspirated
1991,Cadillac,Fleetwood,Base Sedan 4-Door,4.9L,73988153,4.9L 300Cu. In. V8 GAS OHV Naturally Aspirated
1996,Cadillac,Eldorado,ETC Coupe 2-Door,4.6L,73988163,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1985,Cadillac,Fleetwood,Brougham d'Elegance Sedan 4-Door,5.7L,73988173,5.7L 350Cu. In. V8 DIESEL OHV Naturally Aspirated
1988,Cadillac,Fleetwood,d'Elegance Sedan 4-Door,4.5L,73988193,4.5L 273Cu. In. V8 GAS OHV Naturally Aspirated
1985,Cadillac,Fleetwood,d'Elegance Sedan 4-Door,4.1L,73988203,4.1L 250Cu. In. V8 GAS OHV Naturally Aspirated
1992,Cadillac,Fleetwood,Base Coupe 2-Door,4.9L,73988213,4.9L 300Cu. In. V8 GAS OHV Naturally Aspirated
1994,Cadillac,Fleetwood,Brougham Sedan 4-Door,5.7L,73988253,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1990,Cadillac,Brougham,Base Sedan 4-Door,5.0L,73988283,5.0L 307Cu. In. V8 GAS OHV Naturally Aspirated
1986,Cadillac,Seville,Base Sedan 4-Door,4.1L,73988343,4.1L 250Cu. In. V8 GAS OHV Naturally Aspirated
1992,Cadillac,Seville,STS Sedan 4-Door,4.9L,73988433,4.9L 300Cu. In. V8 GAS OHV Naturally Aspirated
2002,Cadillac,Seville,STS Sedan 4-Door,4.6L,73988453,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
2003,Cadillac,Seville,SLS Sedan 4-Door,4.6L,73988463,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
2002,Cadillac,Eldorado,ETC Coupe 2-Door,4.6L,73992145,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1986,Cadillac,DeVille,Touring Sedan 4-Door,4.1L,73994136,4.1L 250Cu. In. V8 GAS OHV Naturally Aspirated
1985,Cadillac,Commercial Chassis,Base Cab & Chassis 4-Door,4.1L,73994618,4.1L 250Cu. In. V8 GAS OHV Naturally Aspirated
2003,Cadillac,DeVille,Base Limousine 4-Door,4.6L,73994658,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
2003,Cadillac,DeVille,DTS Sedan 4-Door,4.6L,73994668,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1998,Cadillac,DeVille,Base Sedan 4-Door,4.6L,73994678,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1991,Cadillac,DeVille,Spring Edition Coupe 2-Door,4.9L,73994728,4.9L 300Cu. In. V8 GAS OHV Naturally Aspirated
1993,Cadillac,DeVille,Touring Sedan 4-Door,4.9L,73994808,4.9L 300Cu. In. V8 GAS OHV Naturally Aspirated
1990,Cadillac,Eldorado,Base Coupe 2-Door,4.5L,73994838,4.5L 273Cu. In. V8 GAS OHV Naturally Aspirated
1991,Cadillac,Eldorado,Spring Edition Coupe 2-Door,4.9L,73994858,4.9L 300Cu. In. V8 GAS OHV Naturally Aspirated
2001,Cadillac,Eldorado,ESC Coupe 2-Door,4.6L,73994868,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1993,Cadillac,Eldorado,Sport Coupe 2-Door,4.6L,73994908,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1985,Cadillac,Fleetwood,Base Sedan 4-Door,4.3L,73994938,4.3L 260Cu. In. V6 DIESEL OHV Naturally Aspirated
1985,Cadillac,Fleetwood,d'Elegance Sedan 4-Door,4.3L,73994948,4.3L 260Cu. In. V6 DIESEL OHV Naturally Aspirated
1993,Cadillac,Fleetwood,Base Sedan 4-Door,5.7L,73994958,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1985,Cadillac,Fleetwood,Brougham Coupe 2-Door,4.1L,73994988,4.1L 250Cu. In. V8 GAS OHV Naturally Aspirated
1996,Cadillac,Fleetwood,Brougham Sedan 4-Door,5.7L,73995008,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1987,Cadillac,Fleetwood,d'Elegance Sedan 4-Door,4.1L,73995018,4.1L 250Cu. In. V8 GAS OHV Naturally Aspirated
1987,Cadillac,Brougham,d'Elegance Sedan 4-Door,5.0L,73995028,5.0L 307Cu. In. V8 GAS OHV Naturally Aspirated
1995,Cadillac,Commercial Chassis,Brougham Sedan 4-Door,5.7L,73995058,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1986,Cadillac,Fleetwood,Brougham d'Elegance Sedan 4-Door,5.0L,73995068,5.0L 307Cu. In. V8 GAS OHV Naturally Aspirated
1990,Cadillac,Seville,Base Sedan 4-Door,4.5L,73995108,4.5L 273Cu. In. V8 GAS OHV Naturally Aspirated
1988,Cadillac,Seville,STS Sedan 4-Door,4.5L,73995118,4.5L 273Cu. In. V8 GAS OHV Naturally Aspirated
1987,Cadillac,Allante,Base Convertible 2-Door,4.1L,73999970,4.1L 250Cu. In. V8 GAS OHV Naturally Aspirated
1993,Cadillac,Allante,Base Convertible 2-Door,4.6L,74000000,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1994,Cadillac,DeVille,Base Sedan 4-Door,4.9L,74000060,4.9L 300Cu. In. V8 GAS OHV Naturally Aspirated
1998,Cadillac,DeVille,Base Limousine 4-Door,4.6L,74000090,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1998,Cadillac,DeVille,Base Cab & Chassis 4-Door,4.6L,74000100,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
2002,Cadillac,DeVille,Base Sedan 4-Door,4.6L,74000110,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1992,Cadillac,DeVille,Base Sedan 4-Door,4.9L,74000130,4.9L 300Cu. In. V8 GAS OHV Naturally Aspirated
1985,Cadillac,DeVille,Base Coupe 2-Door,4.3L,74000140,4.3L 260Cu. In. V6 DIESEL OHV Naturally Aspirated
1994,Cadillac,Eldorado,Base Coupe 2-Door,4.6L,74000240,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1989,Cadillac,Eldorado,Biarritz Coupe 2-Door,4.5L,74000260,4.5L 273Cu. In. V8 GAS OHV Naturally Aspirated
1990,Cadillac,Eldorado,Biarritz Coupe 2-Door,4.5L,74000270,4.5L 273Cu. In. V8 GAS OHV Naturally Aspirated
1987,Cadillac,Fleetwood,75 Limousine 4-Door,4.1L,74000310,4.1L 250Cu. In. V8 GAS OHV Naturally Aspirated
1994,Cadillac,Eldorado,Touring Coupe 2-Door,4.6L,74000320,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1985,Cadillac,Eldorado,Touring Coupe 2-Door,5.7L,74000330,5.7L 350Cu. In. V8 DIESEL OHV Naturally Aspirated
1985,Cadillac,Fleetwood,Base Sedan 4-Door,4.1L,74000350,4.1L 250Cu. In. V8 GAS OHV Naturally Aspirated
1991,Cadillac,Fleetwood,60 Special Sedan 4-Door,4.9L,74000360,4.9L 300Cu. In. V8 GAS OHV Naturally Aspirated
1996,Cadillac,Commercial Chassis,Base Sedan 4-Door,5.7L,74000450,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1993,Cadillac,Commercial Chassis,Base Cab & Chassis 4-Door,4.9L,74000460,4.9L 300Cu. In. V8 GAS OHV Naturally Aspirated
1990,Cadillac,Brougham,d'Elegance Sedan 4-Door,5.0L,74000470,5.0L 307Cu. In. V8 GAS OHV Naturally Aspirated
1993,Cadillac,Commercial Chassis,Brougham Sedan 4-Door,5.7L,74000480,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1994,Cadillac,Commercial Chassis,Brougham Sedan 4-Door,5.7L,74000490,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1992,Cadillac,Seville,Base Sedan 4-Door,4.9L,74000540,4.9L 300Cu. In. V8 GAS OHV Naturally Aspirated
2002,Cadillac,Seville,SLS Sedan 4-Door,4.6L,74000560,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
2004,Cadillac,DeVille,Base Limousine 4-Door,4.6L,74000564,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1997,Cadillac,Seville,STS Sedan 4-Door,4.6L,74000570,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1996,Cadillac,Seville,STS Sedan 4-Door,4.6L,74000580,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
2004,Cadillac,CTS,Base Sedan 4-Door,3.2L,74000594,3.2L 197Cu. In. V6 GAS DOHC Naturally Aspirated
2004,Cadillac,Seville,SLS Sedan 4-Door,4.6L,74000784,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
2004,Cadillac,DeVille,DTS Sedan 4-Door,4.6L,74000854,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
2006,Cadillac,XLR,V Convertible 2-Door,4.4L,74005894,4.4L 4371CC 267Cu. In. V8 GAS DOHC Supercharged
1989,Cadillac,Allante,Base Convertible 2-Door,4.5L,74007269,4.5L 273Cu. In. V8 GAS OHV Naturally Aspirated
1998,Cadillac,Eldorado,ETC Coupe 2-Door,4.6L,74007279,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1989,Cadillac,Fleetwood,60 Special Sedan 4-Door,4.5L,74007379,4.5L 273Cu. In. V8 GAS OHV Naturally Aspirated
1997,Cadillac,Eldorado,ETC Coupe 2-Door,4.6L,74012793,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1997,Cadillac,DeVille,Base Cab & Chassis 4-Door,4.6L,74016107,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1996,Cadillac,DeVille,Base Sedan 4-Door,4.6L,74016137,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1998,Cadillac,DeVille,Concours Sedan 4-Door,4.6L,74016197,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
2002,Cadillac,DeVille,DTS Sedan 4-Door,4.6L,74016207,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1992,Cadillac,DeVille,Base Coupe 2-Door,4.9L,74016257,4.9L 300Cu. In. V8 GAS OHV Naturally Aspirated
1987,Cadillac,DeVille,d'Elegance Coupe 2-Door,4.1L,74016267,4.1L 250Cu. In. V8 GAS OHV Naturally Aspirated
1987,Cadillac,DeVille,Touring Coupe 2-Door,4.1L,74016277,4.1L 250Cu. In. V8 GAS OHV Naturally Aspirated
1987,Cadillac,DeVille,Base Coupe 2-Door,4.1L,74016287,4.1L 250Cu. In. V8 GAS OHV Naturally Aspirated
1985,Cadillac,DeVille,d'Elegance Coupe 2-Door,4.1L,74016307,4.1L 250Cu. In. V8 GAS OHV Naturally Aspirated
1987,Cadillac,DeVille,d'Elegance Sedan 4-Door,4.1L,74016357,4.1L 250Cu. In. V8 GAS OHV Naturally Aspirated
1999,Cadillac,Eldorado,ETC Coupe 2-Door,4.6L,74016367,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
2000,Cadillac,Eldorado,ETC Coupe 2-Door,4.6L,74016377,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1990,Cadillac,Eldorado,Touring Coupe 2-Door,4.5L,74016387,4.5L 273Cu. In. V8 GAS OHV Naturally Aspirated
1996,Cadillac,Eldorado,Base Coupe 2-Door,4.6L,74016397,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1990,Cadillac,Fleetwood,Base Coupe 2-Door,4.5L,74016457,4.5L 273Cu. In. V8 GAS OHV Naturally Aspirated
1998,Cadillac,Eldorado,ESC Coupe 2-Door,4.6L,74016467,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1995,Cadillac,Fleetwood,Brougham Sedan 4-Door,5.7L,74016507,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1985,Cadillac,Fleetwood,d'Elegance Coupe 2-Door,4.3L,74016517,4.3L 260Cu. In. V6 DIESEL OHV Naturally Aspirated
1985,Cadillac,Fleetwood,Brougham d'Elegance Coupe 2-Door,4.1L,74016527,4.1L 250Cu. In. V8 GAS OHV Naturally Aspirated
1988,Cadillac,Brougham,d'Elegance Sedan 4-Door,5.0L,74016557,5.0L 307Cu. In. V8 GAS OHV Naturally Aspirated
1988,Cadillac,Brougham,Base Sedan 4-Door,5.0L,74016567,5.0L 307Cu. In. V8 GAS OHV Naturally Aspirated
1992,Cadillac,Brougham,d'Elegance Sedan 4-Door,5.0L,74016577,5.0L 305Cu. In. V8 GAS OHV Naturally Aspirated
