year,make,model,trim,engine,epid,ebay_engine
1996,GMC,C2500,Sierra SLE Standard Cab Pickup 2-Door,7.4L,73986782,7.4L 454Cu. In. V8 GAS OHV Naturally Aspirated
1988,GMC,K1500,Sierra SLE Extended Cab Pickup 2-Door,5.7L,73986785,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1999,GMC,K1500,Sierra SLT Extended Cab Pickup 2-Door,5.7L,73986825,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1992,GMC,K1500,Sierra Standard Cab Pickup 2-Door,5.0L,73986835,5.0L 305Cu. In. V8 GAS OHV Naturally Aspirated
1997,GMC,K1500,Sierra SL Standard Cab Pickup 2-Door,5.7L,73986865,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1997,GMC,K1500,Sierra SL Extended Cab Pickup 3-Door,4.3L,73986875,4.3L 262Cu. In. V6 GAS OHV Naturally Aspirated
1985,GMC,G1500,Rally Standard Passenger Van 3-Door,5.0L,73986876,5.0L 305Cu. In. V8 GAS OHV Naturally Aspirated
1989,GMC,S15,High Sierra Standard Cab Pickup 2-Door,2.8L,73986882,2.8L 173Cu. In. V6 GAS OHV Naturally Aspirated
1998,GMC,K1500,Sierra SL Extended Cab Pickup 3-Door,5.7L,73986885,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1989,GMC,K1500,Sierra SLE Extended Cab Pickup 2-Door,5.0L,73986895,5.0L 305Cu. In. V8 GAS OHV Naturally Aspirated
1989,GMC,G1500,Rally Standard Passenger Van 3-Door,5.7L,73986896,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1997,GMC,K1500,Sierra SLE Extended Cab Pickup 3-Door,5.0L,73986905,5.0L 305Cu. In. V8 GAS OHV Naturally Aspirated
1988,GMC,V1500 Suburban,Base Sport Utility 4-Door,5.7L,73986912,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1993,GMC,K1500,Sierra SLE Extended Cab Pickup 2-Door,6.2L,73986925,6.2L 379Cu. In. V8 DIESEL OHV Naturally Aspirated
1987,GMC,G1500,Rally Extended Passenger Van 3-Door,5.7L,73986926,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1996,GMC,K1500,Sierra SLE Extended Cab Pickup 3-Door,6.5L,73986935,6.5L 395Cu. In. V8 DIESEL OHV Turbocharged
1998,GMC,K1500,Sierra SLE Extended Cab Pickup 3-Door,5.7L,73986945,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1991,GMC,K1500,Sierra SLE Extended Cab Pickup 2-Door,6.2L,73986955,6.2L 379Cu. In. V8 DIESEL OHV Naturally Aspirated
1990,GMC,G1500,Rally Standard Passenger Van 3-Door,5.7L,73986956,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1994,GMC,K1500,Sierra SLE Extended Cab Pickup 2-Door,5.7L,73986965,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1998,GMC,K1500,Sierra SLE Standard Cab Pickup 2-Door,4.3L,73986985,4.3L 262Cu. In. V6 GAS OHV Naturally Aspirated
1989,GMC,K1500,Sierra SLX Standard Cab Pickup 2-Door,5.7L,73987005,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1985,GMC,G1500,Rally STX Extended Passenger Van 3-Door,4.3L,73987006,4.3L 262Cu. In. V6 GAS OHV Naturally Aspirated
1996,GMC,K1500,Sierra SLE Standard Cab Pickup 2-Door,5.0L,73987015,5.0L 305Cu. In. V8 GAS OHV Naturally Aspirated
1993,GMC,K1500,Sierra SLX Extended Cab Pickup 2-Door,5.7L,73987025,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1997,GMC,K1500,Sierra SLT Standard Cab Pickup 2-Door,5.7L,73987035,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1996,GMC,K1500,Sierra SLT Extended Cab Pickup 2-Door,4.3L,73987045,4.3L 262Cu. In. V6 GAS OHV Naturally Aspirated
