year,make,model,trim,engine,epid,ebay_engine
2003,Saturn,Ion,3 Sedan 4-Door,2.2L,178357872,2.2L 2198CC 134Cu. In. l4 GAS DOHC Naturally Aspirated
2005,Saturn,Ion,2 Sedan 4-Door,2.2L,178358462,2.2L 2198CC 134Cu. In. l4 GAS DOHC Naturally Aspirated
2004,Saturn,L300,2 Wagon 4-Door,3.0L,178362139,3.0L 3000CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2004,Saturn,L300,3 Wagon 4-Door,3.0L,178363389,3.0L 3000CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2003,Saturn,Ion,1 Sedan 4-Door,2.2L,178363629,2.2L 2198CC 134Cu. In. l4 GAS DOHC Naturally Aspirated
2005,Saturn,Ion,2 Coupe 4-Door,2.2L,178365756,2.2L 2198CC 134Cu. In. l4 GAS DOHC Naturally Aspirated
2005,Saturn,Ion,1 Sedan 4-Door,2.2L,178377897,2.2L 2198CC 134Cu. In. l4 GAS DOHC Naturally Aspirated
2007,Saturn,Ion,2 Coupe 4-Door,2.2L,178378047,2.2L 2198CC 134Cu. In. l4 GAS DOHC Naturally Aspirated
2005,Saturn,Relay,3 Mini Passenger Van 4-Door,3.5L,178378107,3.5L 213Cu. In. V6 GAS OHV Naturally Aspirated
2004,Saturn,L300,2 Sedan 4-Door,3.0L,178378137,3.0L 3000CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2005,Saturn,Ion,3 Sedan 4-Door,2.2L,178378437,2.2L 2198CC 134Cu. In. l4 GAS DOHC Naturally Aspirated
2004,Saturn,Ion,2 Sedan 4-Door,2.2L,178378787,2.2L 2198CC 134Cu. In. l4 GAS DOHC Naturally Aspirated
2007,Saturn,Relay,2 Mini Passenger Van 4-Door,3.9L,178379367,3.9L 3880CC 237Cu. In. V6 FLEX OHV Naturally Aspirated
2006,Saturn,Ion,3 Coupe 4-Door,2.4L,178404410,2.4L 2384CC 145Cu. In. l4 GAS DOHC Naturally Aspirated
2006,Saturn,Ion,2 Sedan 4-Door,2.2L,178406463,2.2L 2198CC 134Cu. In. l4 GAS DOHC Naturally Aspirated
2003,Saturn,Ion,2 Coupe 4-Door,2.2L,178406503,2.2L 2198CC 134Cu. In. l4 GAS DOHC Naturally Aspirated
2007,Saturn,Ion,2 Sedan 4-Door,2.2L,178431668,2.2L 2198CC 134Cu. In. l4 GAS DOHC Naturally Aspirated
